Date,Rank,TRACK,Peak,Prev,Streak,Streams
2025-01-02,"1
 – ","Jo Tum Mere Ho
Anuv Jain",1,1,21,"6,734,459"
2025-01-02,"2
 – ","Ishq Hai
Anurag Saikia, Raj Shekhar, Romy, Amarabha Banerjee, Varun Jain, Madhubanti Bagchi, Mismatched - Cast",2,2,3,"6,681,446"
2025-01-02,"3
 – ","Raanjhan (From ""Do Patti"")
Sachet-Parampara, Parampara Tandon, Kausar Munir",2,3,11,"5,670,328"
2025-01-02,"4
 – ","Die With A Smile
Lady Gaga, Bruno Mars",4,4,14,"5,480,132"
2025-01-02,"5
1","Sahiba
Jasleen Royal, Stebin Ben, Vijay Deverakonda, Radhikka Madan, Priya Saraiya, Aditya Sharma",5,6,6,"5,120,142"
2025-01-02,"6
1","Ishq
Faheem Abdullah, Rauhan Malik, Amir Ameer",2,5,40,"4,720,228"
2025-01-02,"7
 – ","Wavy
Karan Aujla",4,7,7,"4,526,435"
2025-01-02,"8
 – ","Aaj Ki Raat (From ""Stree 2"")
Sachin-Jigar, Madhubanti Bagchi, Divya Kumar, Amitabh Bhattacharya",1,8,23,"4,404,628"
2025-01-02,"9
1","Millionaire
Yo Yo Honey Singh",3,10,18,"4,270,616"
2025-01-02,"10
1","Sajni (From ""Laapataa Ladies"")
Ram Sampath, Arijit Singh, Prashant Pandey",1,9,35,"3,850,295"
2025-01-02,"11
 – ","Apna Bana Le
Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",1,11,62,"3,674,102"
2025-01-02,"12
 – ","Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")
Aditya Rikhari, Tulsi Kumar, Lijo George-Dj Chetas",9,12,9,"3,648,344"
2025-01-02,"13
7","APT.
ROSÉ, Bruno Mars",13,20,11,"3,414,531"
2025-01-02,"14
3","Payal
Yo Yo Honey Singh, Paradox",14,17,6,"3,342,763"
2025-01-02,"15
1","Russian Bandana
Dhanda Nyoliwala",6,14,14,"3,334,655"
2025-01-02,"16
 – ","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")
Arijit Singh, Mithoon",2,16,292,"3,234,963"
2025-01-02,"17
2","Softly
Karan Aujla, Ikky",4,19,72,"3,172,926"
2025-01-02,"18
3","Husn
Anuv Jain",1,15,57,"2,995,142"
2025-01-02,"19
2","Satranga (From ""ANIMAL"")
Arijit Singh, Shreyas Puranik, Siddharth - Garima",2,21,62,"2,953,604"
2025-01-02,"20
2","Chuttamalle (From ""Devara Part 1"")
Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry",4,18,22,"2,948,251"
2025-01-02,"21
8","Mera Mann
Juss, MixSingh",12,13,4,"2,944,087"
2025-01-02,"22
4","Tauba Tauba
Karan Aujla",1,26,26,"2,857,867"
2025-01-02,"23
 – ","Tum Se Hi
Pritam, Mohit Chauhan, Irshad Kamil",14,23,247,"2,817,661"
2025-01-02,"24
4","Aayi Nai (From ""Stree 2"")
Sachin-Jigar, Pawan Singh, Simran Choudhary, Divya Kumar, Amitabh Bhattacharya",2,28,21,"2,786,079"
2025-01-02,"25
5","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")
Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel",10,30,45,"2,725,997"
2025-01-02,"26
3","Ye Tune Kya Kiya
Pritam, Javed Bashir",26,29,39,"2,707,986"
2025-01-02,"27
5","Naina (From ""Crew"")
Diljit Dosanjh, Badshah, Raj Ranjodh",3,22,43,"2,689,817"
2025-01-02,"28
3","Pehle Bhi Main
Vishal Mishra, Raj Shekhar",1,25,57,"2,681,949"
2025-01-02,"29
8","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")
Mohammad Faiz, Jaani",2,37,33,"2,599,256"
2025-01-02,"30
6","Ajab Si
Vishal-Shekhar, KK",24,24,124,"2,586,529"
2025-01-02,"31
 – ","Born to Shine
Diljit Dosanjh",14,31,44,"2,569,610"
2025-01-02,"32
2","Aaye Haaye (Feat. Nora Fatehi)
Karan Aujla, Neha Kakkar, Jay Trak",32,34,4,"2,567,913"
2025-01-02,"33
20","blue
yung kai",33,53,4,"2,566,146"
2025-01-02,"34
7","Humdard (From ""Ek Villain"")
Arijit Singh",24,27,134,"2,559,212"
2025-01-02,"35
3","Victory Anthem
Khushi TDT, Lash curry, Audiocrackerr",17,32,8,"2,493,665"
2025-01-02,"36
 – ","Sang Rahiyo (feat. Ujjwal Kashyap)
Jasleen Royal, Ujjwal Kashyap",21,36,42,"2,474,947"
2025-01-02,"37
4","Tu hai kahan
AUR",1,41,64,"2,418,016"
2025-01-02,"38
3","Baarishein
Anuv Jain",16,35,150,"2,392,162"
2025-01-02,"39
 – ","O Maahi
Pritam, Arijit Singh, Irshad Kamil",4,39,55,"2,370,709"
2025-01-02,"40
8","Mere Sohneya (From ""Kabir Singh"")
Sachet Tandon, Parampara Tandon, Sachet-Parampara",4,48,102,"2,367,614"
2025-01-02,"41
1","Heeriye (feat. Arijit Singh)
Jasleen Royal, Arijit Singh, Dulquer Salmaan",1,40,75,"2,350,752"
2025-01-02,"42
4","Suniyan Suniyan
Juss, MixSingh",3,38,33,"2,349,676"
2025-01-02,"43
3","Tainu Khabar Nahi - From ""Munjya""
Sachin-Jigar, Arijit Singh",17,46,29,"2,333,190"
2025-01-02,"44
1","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")
Mitraz",2,43,49,"2,326,509"
2025-01-02,"45
12","Peelings (From ""Pushpa 2 The Rule"") [TELUGU]
Shankarr Babu Kandukoori, Laxmi Dasa, Devi Sri Prasad, Chandra Bose, Siju Thuravoor",19,33,4,"2,283,042"
2025-01-02,"46
4","Khoobsurat (From ""Stree 2"")
Sachin-Jigar, Vishal Mishra, Amitabh Bhattacharya",5,42,20,"2,254,925"
2025-01-02,"47
 – ","One Love
Shubh",3,47,72,"2,207,754"
2025-01-02,"48
3","Tumhare Hi Rahenge Hum (From ""Stree 2"")
Sachin-Jigar, Varun Jain, Shilpa Rao, Amitabh Bhattacharya",8,51,20,"2,132,400"
2025-01-02,"49
3","Maiyya
Sachet-Parampara, Sachet Tandon, Parampara Tandon, Kausar Munir",49,52,4,"2,128,233"
2025-01-02,"50
4","White Brown Black
Avvy Sra, Karan Aujla, Jaani",29,54,107,"2,126,223"
2025-01-02,"51
7","Bandana
Shubh",8,58,40,"2,103,606"
2025-01-02,"52
5","O Saathi
Atif Aslam, Arko",52,57,64,"2,067,952"
2025-01-02,"53
3","Morni
Badshah, Sharvi Yadav, Hiten",33,50,6,"2,064,946"
2025-01-02,"54
9","Jeena Jeena
Sachin-Jigar, Atif Aslam",29,45,49,"2,037,845"
2025-01-02,"55
11","Kaise Hua (From ""Kabir Singh"")
Vishal Mishra, Manoj Muntashir",5,44,290,"2,031,385"
2025-01-02,"56
1","Kho Gaye
Taaruk Raina, Mismatched - Cast",8,55,2,"2,030,004"
2025-01-02,"57
3","Agar Tum Saath Ho (From ""Tamasha"")
Alka Yagnik, Arijit Singh",4,60,283,"2,005,837"
2025-01-02,"58
9","Mere Mehboob
Sachin-Jigar, Shilpa Rao, Sachet Tandon, Priya Saraiya",29,49,13,"1,964,897"
2025-01-02,"59
3","Tera Ban Jaunga (From ""Kabir Singh"")
Akhil Sachdeva, Tulsi Kumar",4,62,69,"1,948,736"
2025-01-02,"60
4","Aasa Kooda - From ""Think Indie""
Sai Abhyankkar, Sai Smriti",3,64,28,"1,943,558"
2025-01-02,"61
10","Desi Kalakaar
Yo Yo Honey Singh",13,71,21,"1,937,227"
2025-01-02,"62
1","Tum Hi Ho
Mithoon, Arijit Singh",42,61,205,"1,927,358"
2025-01-02,"63
23","Blue Eyes
Yo Yo Honey Singh",38,86,18,"1,924,559"
2025-01-02,"64
2","Samjho Na
Aditya Rikhari",23,66,81,"1,914,321"
2025-01-02,"65
3","Subhanallah
Pritam, Sreeram, Shilpa Rao",41,68,24,"1,896,391"
2025-01-02,"66
14","Shree Hanuman Chalisa
Hariharan",39,80,117,"1,890,838"
2025-01-02,"67
3","Manasilaayo
Anirudh Ravichander, Malaysia Vasudevan, Deepthi Suresh, Yugendran Vasudevan",7,70,17,"1,881,485"
2025-01-02,"68
1","Dil Diyan Gallan
Atif Aslam",53,69,112,"1,873,786"
2025-01-02,"69
4","Saibo
Sachin-Jigar, Shreya Ghoshal, Tochi Raina",31,65,212,"1,868,729"
2025-01-02,"70
8","Humsafar (From ""Badrinath Ki Dulhania"")
Akhil Sachdeva, Mansheel Gujral",70,78,9,"1,862,732"
2025-01-02,"71
4","Ranjha
Jasleen Royal, B Praak, Romy",1,67,178,"1,861,535"
2025-01-02,"72
16","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")
Vishal Mishra, Rashmeet Kaur",5,56,78,"1,836,526"
2025-01-02,"73
4","Cheques
Shubh",1,77,84,"1,836,247"
2025-01-02,"74
15","Hey Minnale
G. V. Prakash, Haricharan, Shweta Mohan, Karthik Netha",10,59,12,"1,832,386"
2025-01-02,"75
 – ","Haan Ke Haan
Sohail Sen, Monali Thakur, Kausar Munir",9,75,22,"1,829,298"
2025-01-02,"76
6","Hawayein
Pritam, Arijit Singh",51,82,95,"1,828,772"
2025-01-02,"77
14","Tere Bina Na Guzara E
Josh Brar",19,63,12,"1,825,969"
2025-01-02,"78
9","Shayad
Pritam, Arijit Singh",1,87,259,"1,812,064"
2025-01-02,"79
3","Winning Speech
Karan Aujla, Mxrci",8,76,33,"1,808,519"
2025-01-02,"80
14","Excuses
AP Dhillon, Gurinder Gill, Intense",1,94,167,"1,807,084"
2025-01-02,"81
8","Pee Loon
Pritam, Mohit Chauhan, Irshad Kamil",37,89,45,"1,803,528"
2025-01-02,"82
8","Tera Hone Laga Hoon
Atif Aslam, Alisha Chinai, Pritam",33,90,190,"1,796,980"
2025-01-02,"83
11","Soch Na Sake
Amaal Mallik, Arijit Singh, Tulsi Kumar",46,72,75,"1,782,324"
2025-01-02,"84
1","Kinni Kinni
Diljit Dosanjh, thiarajxtt",24,83,60,"1,776,158"
2025-01-02,"85
18","Tu Hain Toh (From ""Mr. And Mrs. Mahi"")
Bunny, Hunny, Sagar",8,103,28,"1,771,695"
2025-01-02,"86
13","Old Money
AP Dhillon",13,73,20,"1,758,561"
2025-01-02,"87
3","Zaroor
Aparshakti Khurana, Savi Kahlon",13,84,22,"1,743,798"
2025-01-02,"88
3","Soulmate
Badshah, Arijit Singh",2,91,41,"1,722,757"
2025-01-02,"89
13","Love Dose
Yo Yo Honey Singh",32,102,18,"1,714,572"
2025-01-02,"90
9","Chaleya
Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",1,81,73,"1,711,334"
2025-01-02,"91
5","Pehli Dafa
Atif Aslam, Shiraz Uppal",90,96,52,"1,702,922"
2025-01-02,"92
9","Illuminati
Sushin Shyam, Dabzee, Vinayak Sasikumar",3,101,39,"1,696,465"
2025-01-02,"93
19","Kissik (From ""Pushpa 2 The Rule"") [TELUGU]
Sublahshini, Devi Sri Prasad, Chandra Bose",30,74,5,"1,686,133"
2025-01-02,"94
14","O Meri Laila
Atif Aslam, Jyotica Tangri",16,108,21,"1,684,934"
2025-01-02,"95
40","Jhol
Maanu, Annural Khalid",95,135,3,"1,675,255"
2025-01-02,"96
1","Maiyya Mainu
Sachet Tandon",5,95,20,"1,675,226"
2025-01-02,"97
18","Ishq Sufiyana (Male)
Vishal-Shekhar, Kamal Khan",79,79,4,"1,672,873"
2025-01-02,"98
13","Kesariya
Pritam, Arijit Singh, Amitabh Bhattacharya",1,85,129,"1,669,092"
2025-01-02,"99
6","Mann Mera
Gajendra Verma",26,93,60,"1,660,376"
2025-01-02,"100
23","Nain Matakka - From ""Baby John""
Thaman S, Diljit Dosanjh, Dhee, Irshad Kamil",100,123,4,"1,649,162"
2025-01-02,"101
13","Ve Haaniyaan
Danny, Avvy Sra, Sagar",10,88,48,"1,648,620"
2025-01-02,"102
2","Dil Tu Jaan Tu
Gurnazar, Chet Singh",14,100,23,"1,626,347"
2025-01-02,"103
11","Maan Meri Jaan
King",1,92,116,"1,626,216"
2025-01-02,"104
1","Tere Bina
A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan",103,105,19,"1,623,640"
2025-01-02,"105
16","Kasturi (From ""Amar Prem Ki Prem Kahani"")
Arijit Singh, Prasad S, Kunaal Vermaa",65,121,11,"1,610,518"
2025-01-02,"106
10","Espresso
Sabrina Carpenter",26,116,36,"1,604,911"
2025-01-02,"107
5","Admirin' You (feat. Preston Pablo)
Karan Aujla, Ikky, Preston Pablo",24,112,74,"1,598,065"
2025-01-02,"108
7","Taras - From ""Munjya""
Sachin-Jigar, Jasmine Sandlas, Amitabh Bhattacharya",38,115,29,"1,597,475"
2025-01-02,"109
10","Hamari Adhuri Kahani (Title Track)
Jeet Gannguli, Arijit Singh",56,99,124,"1,594,940"
2025-01-02,"110
1","I Wanna Be Yours
Arctic Monkeys",48,111,112,"1,589,320"
2025-01-02,"111
3","God Damn
Badshah, Karan Aujla, Hiten",15,114,41,"1,582,884"
2025-01-02,"112
32","AANKH
Sunidhi Chauhan, Rusha & Blizza",112,144,2,"1,580,057"
2025-01-02,"113
16","Lemonade
Diljit Dosanjh",26,97,122,"1,579,479"
2025-01-02,"114
16","Bujji Thalli (From ""Thandel"")
Devi Sri Prasad, Javed Ali, Shree Mani",80,98,5,"1,573,705"
2025-01-02,"115
15","Soni Soni (From ""Ishq Vishk Rebound"")
Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini",4,130,31,"1,570,249"
2025-01-02,"116
6","Saiyyan
Kailash Kher, Paresh Kamath, Naresh Kamath",103,110,25,"1,560,977"
2025-01-02,"117
8","Perfect
Ed Sheeran",29,109,246,"1,552,062"
2025-01-02,"118
4","Lalkara
Diljit Dosanjh, Intense, Sultaan",22,122,65,"1,548,859"
2025-01-02,"119
17","Kabhi Kabhi Aditi
Rashid Ali",58,136,52,"1,540,496"
2025-01-02,"120
12","Mitwa
Shankar-Ehsaan-Loy, Shankar Mahadevan, Caralisa Monteiro, Shafqat Amanat Ali",119,132,10,"1,531,546"
2025-01-02,"121
3","Sooseki (From ""Pushpa 2 The Rule"") [TELUGU]
Shreya Ghoshal, Devi Sri Prasad, Chandra Bose",89,124,5,"1,526,629"
2025-01-02,"122
12","Kissik (From ""Pushpa 2 The Rule"") [HINDI]
Lothika, Sublahshini, Devi Sri Prasad, Raqueeb Alam",122,134,3,"1,522,485"
2025-01-02,"123
17","Khuda Jaane
Vishal-Shekhar, KK, Shilpa Rao, Anvita Dutt Guptan",37,106,85,"1,520,483"
2025-01-02,"124
11","Manjha
Vishal Mishra",16,113,95,"1,510,640"
2025-01-02,"125
6","Hasi - Male Version
Ami Mishra, Kunaal Vermaa",77,131,79,"1,498,203"
2025-01-02,"126
7","Ae Dil Hai Mushkil Title Track
Pritam, Arijit Singh",79,119,123,"1,495,546"
2025-01-02,"127
7","G.O.A.T.
Diljit Dosanjh",1,120,17,"1,487,779"
2025-01-02,"128
1","ANTIDOTE
Karan Aujla",32,127,27,"1,481,175"
2025-01-02,"129
11","Mast Magan (From ""2 States"")
Arijit Singh, Chinmayi",45,118,134,"1,477,584"
2025-01-02,"130
9","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")
Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",15,139,62,"1,458,111"
2025-01-02,"131
24","Pani Da Rang - Male Vocals
Ayushmann Khurrana, Rochak Kohli",68,107,6,"1,455,451"
2025-01-02,"132
15","Malang Sajna
Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",4,117,102,"1,444,892"
2025-01-02,"133
49","Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")
Raghav, Tanishk Bagchi, Asees Kaur",5,182,5,"1,442,270"
2025-01-02,"134
5","Hua Main (From ""ANIMAL"")
Raghav Chaitanya, Manoj Muntashir, Pritam",6,129,64,"1,440,161"
2025-01-02,"135
7","Knife Brows
Dhanda Nyoliwala",80,128,8,"1,428,051"
2025-01-02,"136
10","Kahani Suno 2.0
Kaifi Khalil",1,126,107,"1,414,626"
2025-01-02,"137
6","Aam Jahe Munde
Parmish Verma, PARDHAAN, Desi Crew",20,143,77,"1,409,248"
2025-01-02,"138
5","Duniyaa (From ""Luka Chuppi"")
Akhil, Dhvani Bhanushali, Kunaal Vermaa, Abhijit Vaghani",1,133,306,"1,403,542"
2025-01-02,"139
2","Ishq Di Baajiyaan
Shankar-Ehsaan-Loy, Diljit Dosanjh",137,137,4,"1,401,231"
2025-01-02,"140
1","Ami Je Tomar 3.0
Amaal Mallik, Shreya Ghoshal, Sameer Anjaan, Pritam",47,141,8,"1,398,168"
2025-01-02,"141
18","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")
Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",9,159,79,"1,386,709"
2025-01-02,"142
17","Tere Sang Yaara
Atif Aslam, Manoj Muntashir",125,125,8,"1,385,576"
2025-01-02,"143
14","Teri Deewani
Kailash Kher, Paresh Kamath, Naresh Kamath",143,157,3,"1,379,294"
